book_id,title,mapped_id
7372504,أنا أيضًا أغني أمريكا,14873
159468,Blinking with Fists: Poems,21353
25178379,Hymn,9100
6990156,Edgar Allan Poe's Annotated Poems,1539
789247,In the Bank of Beautiful Sins: Poems,21082
9583799,Tree of Codes,8
916114,La vida es sueño,1574
8136167,Poems of William Blake,15818
998731,Euripides:  The Complete Plays Volume I,10335
25724337,غربال الروح,1577
8376354,Through the Stonecutter's Window: Poems,2195
896756,The Words Don't Fit in My Mouth,18454
16211545,My Life and My Life in the Nineties,16908
8364494,Dart,10263
7687372,The Iliad,11883
6469288,Wheeling Motel,11829
25850503,Love at First Book,26934
6121819,Red Sings from Treetops: A Year in Colors,1449
1537569,Interlunar,17327
35612585,Brown Girl Dreaming,1875
26551,Collected Poems and Other Verse,7962
27512273,On Cats,9077
153098,thirsty,24332
29395568,Exotic Neurotic,16661
16056614,Loom,19061
25264909,Heal With Me & Our Journey Goes On,18811
7647285,The Apple Trees at Olema: New and Selected Poems,2095
607270,"Blessing the Boats: New and Selected Poems, 1988-2000",1872
9694021,La terra desolata,14059
22698692,H.W.A. Poetry Showcase Volume I,9022
7741706,Lunch Poems,6164
25716590,Daniel Finds a Poem,1955
7615719,مصباح كفيف,7732
212496,Japanese Love Poems: Selections from the Manyoshu,15224
17134657,س 28,4760
353320,City Lights Pocket Poets Anthology,8649
175630,"Beowulf (Penguin Epics, #14)",3144
11421744,حصار طروادة,12647
20799958,"Poisoned Apples: Poems for You, My Pretty",3476
16128045,From Where I Stand,22763
9553336,Morte malinconica del bambino ostrica,1572
6139999,Ceremonies of the Spirit,15906
29936760,Showtime at the Ministry of Lost Causes,2530
6909779,القلب العاري عاشقاً,456
47734,Transformations,631
133910,The Langston Hughes Reader,538
133913,Hughes: Poems,12152
1080408,Insomniac Liar of Topo,6127
591883,Spar,2088
3098462,One Secret Thing,10785
7846602,Toxic Flora: Poems,624
267752,Byron's Poetry,4899
2175028,Pear Slip,6218
7014471,April Showers,805
1249187,Selected Poems,223
244215,The Errancy,7306
403531,"The Last Nostalgia: Poems, 1982–1990",6128
9002475,The Collected Poems,7114
11297902,قبور واسعة,4829
26590830,Mistaking Each Other for Ghosts,8758
812268,Road Movies,8650
29570442,Landscape with Headless Mama: Poems,21632
11933199,Laulu rakkaudesta ja muita runoja,7848
16180680,Utterly Loved,22331
805489,The Little Book of Vegan Poems,20964
92123,Cobralingus,25828
6420430,Looking for Luna,11657
44053,Odes to Common Things,500
44056,Selected Odes,1672
44055,The Heights of Macchu Picchu,9702
44059,Pablo Neruda: Absence and Presence,9649
6986036,The Best American Poetry 2009,8682
225522,The Conference of the Birds,8012
18212422,I Liked You When I Thought I was Dead,14105
5868006,أحلى قصائدي,690
837382,Now Sheba Sings The Song,273
13426301,It’s No Good: poems / essays / actions,16720
700479,The Story of Layla and Majnun,15565
15781672,نيكتوفيليا 1#) خواطر مراهق استثنائي),254
17274484,Pure Water: Poetry of Rumi,3878
7306314,Eco Language Reader,26053
952901,Birthday Letters,19889
337534,Becoming the Villainess,5126
3687365,The Mad Farmer Poems,4548
805832,The Darkness and the Light: Poems,7441
11705,Selected Poems,21800
11701,"The Collected Poems, 1957-1987",6425
883587,Rumpus of Rhymes: A Noisy Book of Poems,8910
10169746,الأعمال الكاملة لصلاح جاهين,10653
55286,The Devil and Daniel Webster and Other Writings,2750
721013,The Penguin Book of English Verse,19685
3611540,Flame and Shadow,2
2245810,"The Norton Shakespeare, Based on the Oxford Edition",4192
9447654,بسم الأم والابن,6449
28948571,Desire and the Scent of Guava,24621
146429,Dreamtigers,4091
25314874,Dear Woman,24778
2691377,Born in the Year of the Butterfly Knife,4453
4293624,My Letter to the World and Other Poems,10781
361086,English Romantic Poets: Modern Essays in Criticism,10942
25001552,Voor altijd voor het laatst,10307
9537775,نشيد أوروك,8797
2459339,The Most of It,21749
3380533,سرير الغريبة,6467
10635150,Rystet spejl,10369
15781764,أحلى قصائد الصوفية,14735
24839798,Los estómagos,8226
412053,"Blue Collar Holiday: &, a Valentine to Frank O'Hara",12919
17334583,النبى,1580
13595924,رَتْقُ الهواء,10975
8058187,Fishtailing,11382
849693,Mirabai: Ecstatic Poems,15579
12969126,So You Know It's Me,8504
404918,Bending the Bow: Poetry,16809
25861010,The Jitters,10425
311641,Revolution On Canvas: Poetry From The Indie Music Scene,14514
311640,"Revolution on Canvas, Volume 2: Poetry from the Indie Music Scene",14513
28111691,For Teenage Girls With Wild Ambitions and Trembling Hearts,12329
208470,"The Inferno (The Divine Comedy, #1)",22347
942033,Romanticism: An Anthology with CD-ROM,14694
710193,Voices,8117
465681,شعر زمان ما - احمد شاملو,13322
343276,Apprehend,2224
286806,Coriolanus,10347
765004,Selected Poems of Christina Rossetti,19001
2884170,Diamond Willow,4595
342067,The Flag of Childhood: Poems From the Middle East,12355
342068,19 Varieties of Gazelle: Poems of the Middle East,5636
10652846,على باب المصطفى,5541
1063624,The Cantos of Ezra Pound,3046
16157935,Blowout,5974
1165103,Bed Riddance: A Posy for the Indisposed,7471
18267582,Islands of Decolonial Love,6272
1940980,Odyssee,18263
20370825,Apples of Gold,22384
16148707,Wine For A Shotgun,2057
14553840,I Could Pee on This: And Other Poems by Cats,1668
50466,"Burning in Water, Drowning in Flame",3259
1439491,Ani DiFranco: Verses,3746
31931966,We Are Shining,14320
3399320,Poemas,5391
11505483,Selected Poems,18588
17373702,هاملت,2375
13138350,Dörtlükler - Rubaiyat,9421
403455,Luck Is Luck: Poems,11956
403456,The Oldest Map with the Name America: New and Selected Poems,21796
433858,The Desert Is Theirs,973
232350,Life Work,2211
176728,The Hell with Love: Poems to Mend a Broken Heart,7076
1091672,Complete Poems,19367
428858,The Earliest English Poems,6524
19371839,Another Birth: Selected Poems,16488
661068,Musca Domestica,2078
117485,Last Love Poems,9809
117484,Capital of Pain,5036
117489,Letters to Gala,931
15770687,قصائد ساحرة,14905
9771730,"Oh, How Sylvester Can Pester!: And Other Poems More or Less About Manners",22735
13488693,طوق الحمامة في الإلفة والألاف,752
7490817,El oro de los tigres,19181
13264877,How to Recognize a Demon Has Become Your Friend,11090
2529168,Lira dos Vinte Anos,2774
34529833,Whiskey Words & a Shovel I,12676
12202083,An Abundance of Blessings: 52 Meditations to Illuminate Your Life,147
258390,Life Mask,24291
69548,The Best American Poetry 1995,15557
69547,The Best American Poetry 1997,15554
6342695,To His Coy Mistress,23452
479035,The Use of Poetry and the Use of Criticism,25787
25055716,Bad Baby,3196
2914287,"Work, for the Night Is Coming",7702
7694725,The Red Room: Writings from Press 1,6158
8125962,Poems and Ballads,1267
2997082,Dear Darkness: Poems,4565
14553489,When Thunder Comes: Poems for Civil Rights Leaders,2505
16091790,The Diegesis,23333
18757195,To Hold The Sun,17043
25560582,You're Doing Just Fine,17746
818194,The American Songbag,11990
259854,Voices in the Night: The Prison Poems of Dietrich Bonhoeffer,19279
15902844,The Foundling Wheel,2521
33544908,Ordinary Beast,10214
22543942,Elegy for a Broken Machine: Poems,2523
30719056,Animal Ark: Celebrating Our Wild World in Poetry and Pictures,15989
21544040,Word Painting Revised Edition: The Fine Art of Writing Descriptively,11116
25783014,The No You Never Listened To,303
562816,Margaret and Dusty,12924
1309505,Blue Lipstick: Concrete Poems,4560
1455769,Disarming Matter: Poems,12951
13422621,Mar Absoluto/Retrato Natural,2770
15798665,World Rat Day: Poems About Real Holidays You've Never Heard Of,1005
47175,"The Norton Anthology of English Literature, Vol 1",25248
11778691,Kingdom Animalia,6875
148158,God's Silence,15920
6089021,In the Voice of a Minor Saint,19687
162343,The Rag and Bone Shop of the Heart: A Poetry Anthology,7288
3162216,My Letter to the World and Other Poems,11664
822108,The First Four Books of Poems,6416
323231,These Are Not Sweet Girls: Poetry by Latin American Women,11437
335140,Death of a Naturalist,4962
22748413,কবিতা একাত্তর,19493
6431533,The Dangerous Shirt,2080
1131118,A Rock Against the Wind,5225
17805212,Enchantee,18688
6707803,Stung With Love: Poems and Fragments,17006
394864,Bucolics,4551
2579939,Rhymes for Muslim children,5652
11364129,The Lady's Dressing Room,11722
25263575,গৃহত্যাগী জোছনা,19500
6711397,Lighthead,11115
1268675,A Book of Prophecies,7031
1828326,The Lamplit Answer,23034
740721,Twinkle,849
266126,The Poet's Companion: A Guide to the Pleasures of Writing Poetry,1753
199009,The Oxford Book of English Verse,2742
199008,"Samuel Menashe: New and Selected Poems, Expanded Edition",7633
883196,The Complete Poems of Dorothy Parker,3629
118391,The Waste Land and Other Poems,12123
32057973,A Million-Dollar Bill,26788
9654817,Lucky Fish,14420
335361,The Complete Poems,3771
1015148,Please Mrs Butler,7896
5162770,Infinity Blues,27212
25115796,Hollywood Notebook,1
13618568,Mentality Listens,21250
28094325,Gilgamesh: A New English Version,15522
175253,Paradise Lost,24767
24874450,The Nightingales are Drunk,10087
6458564,The Kiltartan Poetry Book,17669
20706,Later Auden,17867
1522562,The Blue Estuaries,2586
5085110,What it feels like for a girl,24270
19300750,Difficult Fruit,14086
6563890,Love is a Dog from Hell,15301
197315,Prufrock and Other Observations,10287
9894268,Fairy Tales in Electri-City,3683
641315,Selected Poetry and Prose,25884
1010391,Leopardi: Selected Poems,7415
12384,The Lords and the New Creatures,5816
12381,"Wilderness: The Lost Writings, Vol. 1",3229
90703,Bronte: Poems,6312
5981043,Today the Sky is Blue and White With Bright Blue Spots and a Small Pale Moon and I Will Destroy Our Relationship Today,23208
30123,Different Dances,1043
397023,"Perceval, or, The Story of the Grail",430
1298063,"FEAR, SOME",15931
6957861,مختارات من رسائل جبران خليل جبران,14588
184199,Dinners and Nightmares,9641
184196,Revolutionary Letters,9643
895199,A Season in Hell & Illuminations,26071
28496490,সোনার তরী,19508
21495878,كأنك لم,9280
6698833,أجمل ما كتب شاعر الجندول علي محمود طه,22872
6698832,بعد التحية والسلام,24802
6698834,مختارات أمل دنقل,6453
8324659,حبيبتي,9877
780822,She Had Some Horses,2353
22891212,The Spectral Wilderness,21656
1427456,It's Valentines Day,20563
634399,Renaissance,6517
16100779,The Fall of Arthur,11245
23736224,Wet,18966
339721,Quantum Lyrics,560
47713,"Collected Poems, 1912-1944",2272
2361055,Falling Down the Page: A Book of List Poems,8934
8703751,Lamia,1646
1031759,Poets and Poems,16501
1056470,The Book of Questions,20198
124329,Leaves of Grass,5737
12765528,Twisted in Dream: The Collected Weird Poetry of Ann K. Schwader,9723
971253,Poems of Childhood,8654
15092401,Curandera,14466
537066,Cottonmouth Kisses,7320
12758196,Лулу: детски СТИХОТВОРЕНИЯ за ВЪЗРАСТНИ,12993
9084001,Invisible Strings,15694
47176,The Norton Anthology of Poetry,15898
6999049,Alice in Verse: The Lost Rhymes of Wonderland,10156
636423,Of Gravity and Angels,7293
18888737,The Bhagavad Gita,25677
228386,Complete Poetical Works of James Whitcomb Riley,21055
567000,Six American Poets: An Anthology,19204
25074352,Sea Summit: Poems,18734
13335441,The Oregon Trail Is the Oregon Trail,16944
15812157,My Cold Plum Lemon Pie Bluesy Mood,10675
20613704,Blood Lyrics: Poems,21669
1882718,"Birmingham, 1963",983
10312444,Talking about Movies with Jesus: Poems,18745
78249,Don Juan,19
946769,Check the Rhyme: An Anthology of Female Poets & Emcees,2319
969710,"As I Walked Out One Evening: Songs, Ballads, Lullabies, Limericks & Other Light Verse",17868
11854062,الحياة قرب الأكروبول,9283
253264,Inherit the Wind,3173
16283697,كونشيرتو القدس,14925
662091,The Canterbury Tales: A Selection,25256
18898019,The Enormous Room,17682
417793,The Book of Jon,2303
417795,Earliest Worlds: Two Books by Eleni Sikelianos,2302
20333851,The Schoolgirl's Atlas,2576
18090332,The Masnavi: Book Three,3885
24124612,Meczup,11859
2625849,Watching the Spring Festival: Poems,4591
435059,Let Evening Come,1272
435058,Collected Poems,9013
1222252,High Water Mark: Prose Poems,2191
543418,The Best Loved Poems of the American People,4152
21400753,Paper Aeroplane: Poems 1989–2014,19222
658374,La edad de oro,13180
1256548,Mortal Acts Mortal Words,7422
27246261,E.E.Cummings: A Selection of Poems,5321
13623923,"The Tiny Book of Tiny Stories, Vol. 2",403
812770,Everything's a Verb,11413
865350,The Prelude,5899
704894,This Great Unknowing: Last Poems,4665
13581625,"Goodbye, Flicker",21715
11034198,El Caballero de Olmedo,23640
15807811,Appetite,4439
665445,The Pushcart Prize,11970
13793390,Girl,1977
30341619,Tin House: Rehab,23211
6419575,الأعمال الكاملة ( على الطريق الرمضانى ) - الجزء الثاني,12583
684508,From Eve's Rib,5599
957696,Cent mille milliards de poèmes,1175
7567023,Poetry for Beginners,18960
12912,The Aeneid,3133
12916,The Aeneid,13794
404759,Bestiary: Or the Parade of Orpheus,4008
6436330,The Continual Condition: Poems,7225
598596,Poetry for Young People: Emily Dickinson,8890
7913921,Penguin's Poems by Heart,20881
81698,"The Dream of the Unified Field: Selected Poems, 1974-1994",7305
75586,The Táin: From the Irish epic Táin Bó Cúailnge,1471
6139102,Darwin: A Life in Poems,7341
5489189,My Happiness Bears No Relation to Happiness,14435
381317,شاعر شنیدنی است,5780
6786730,Benerci Kendini Niçin Öldürdü?,12487
463688,The Collected Poems of Stanley Kunitz,2551
1270067,Essential Whitman,7025
6130398,Take It,16769
290,Jesus the Son of Man,4002
305754,Two Eyes Are You Sleeping,24192
9627711,Essential Rumi,4471
4268121,Boska komedia,6998
221044,The Works of the Brontë Sisters,6311
6427884,Poems by T. S. Eliot,21345
9743885,Money Shot,16968
22142158,Vikings Bók: The Poetic Edda,6589
1494875,The Light in Our Houses,2050
317019,Selected Poems,18063
1414,The Riverside Shakespeare,5486
1416,The Norton Shakespeare,14612
22752745,The Life of Images: Selected Prose,2852
22752746,The Lunatic: Poems,11910
30630676,The Paris Review Issue 217,7149
2169035,شرح المعلقات السبع,5558
13460128,Meat Heart,3666
12805778,مجموعة دواوين,19982
19370139,Шепа лъскави череши,12986
278316,Homeric Hymns,5073
783450,دیوان فروغ فرخزاد,21216
12503625,وفي ظلها يستريح القصيد,19814
537686,A Fraction of Darkness,6833
768943,Final Girl,8494
13235814,Guacamole,825
134019,John Donne - The Major Works: Including Songs and Sonnets and Sermons,775
134018,The Complete Poetry and Selected Prose,1387
134010,Slanky: Poems,21260
134017,John Donne's Poetry,7911
21528730,"Beowulf: A Translation and Commentary, together with Sellic Spell",24832
469176,Word of Mouth: Poems Featured on NPR's All Things Considered,9152
469172,1-800-Hot-Ribs,9151
3381427,La educación del estoico,13754
586729,Johnny Panic and the Bible of Dreams,8193
586727,Johnny Panic and the Bible of Dreams,13517
350674,A Loeb Classical Library Reader,18353
25404607,Dondang Pembukaan,23122
20322241,Where the Sidewalk Ends,4323
7121388,بفرمایید بنشینید صندلی عزیز (مجموعه شعر طنز)‏,21212
2471843,Sadder Than Water: Selected Poems,6058
3280309,خطوات أنثى,59
23129928,What About This: Collected Poems of Frank Stanford,11909
18007993,"Spring's Fall (Autumn Numbers, #1)",16920
1281310,Garbage,20664
13500585,إيماءات,15025
1519706,Poèmes Saturniens,926
13236908,Murder Ballad,8442
948839,Opening to You: Zen-Inspired Translations of the Psalms,11186
2324620,A Murmuration of Starlings,23614
16101563,Kalbim Unut Bu Şiiri,17428
6585085,The Ginkgo Light,2130
7428663,Nox,1264
27418,Theogony/Works and Days,1097
44997,The Best American Poetry 2006,11179
18406389,DOWNVERSE,24193
7419848,Los amorosos: Cartas a Chepita,23628
20565696,An Evening With Neil Gaiman & Amanda Palmer,9161
15234393,Antología Poética,13784
3424994,The Romantic Dogs,4557
1016971,Collected Poems,23038
25956512,Unicorn: The Poetry of Angela Carter,2898
17617788,قل للمليحة,18844
12431540,يوميات غجرية عاشقة,24409
454432,Mercy,2041
23281997,Chord: Poems,25670
2193367,Cognitive-Behavioral Therapy,6246
5998662,عن القمر والطين,24438
525138,The Iliad,12537
1115897,Livro do Desassossego,10014
26597,100 Selected Poems,7461
26599,Selected Poems,384
6427734,المختار من شعر محمود درويش,6462
12537481,The Bug Ball,1445
6469329,The Bitter Withy,4532
31930117,Reacquainted With Life,24240
434419,گیل گمش,13284
28482146,Tales of a Receding Hairline,1135
764816,The Book of Nods,3595
30841115,Let Them Eat Chaos,7859
265739,The Wall,3714
7170205,"Seriously Funny: Poems about Love, Death, Religion, Art, Politics, Sex, and Everything Else",18744
154676,A Story as Sharp as a Knife: The Classical Haida Mythtellers and Their World,6569
6352248,The Legend of Sigurd & Gudrún,3662
22501980,Please Excuse This Poem: 100 New Poets for the Next Generation,13040
28818619,Even this Page is White,89
6382615,Poems from the Heart,5579
16059163,Lessness and More,10185
28251487,Gedachten over een mogelijk einde,10302
25866504,Twoism,24268
2004756,Woman of the Wolf and Other Stories,2330
7815400,The Countess Cathleen,20405
915220,Beowulf,14274
7861751,My Heart Flooded with Water: Selected Poems,16487
23529967,We Mammals in Hospitable Times,14434
24854376,Poems,23218
17402650,أشعار منك,15026
1547049,Sevda Sözleri,12492
1547044,Daktiloya Çekilmiş Şiirler,13929
7446601,When You Say One Thing But Mean Your Mother,2601
654464,"The Oxford Book of English Verse, 1250-1918",15863
544191,Monster: Poems,21086
19205,"Preoccupations: Selected Prose, 1968-1978",7684
12547287,Gals un sākums,6387
21532793,War of the Foxes,4508
1292825,Irish Blessings,17912
138163,Poems and Translations,27281
138164,Selected Poems,5785
10884846,شرق الشمس غرب القمر,19767
1095059,Faust: Der Tragödie Erster Teil,8029
799729,Postal Confession -Jp,11944
9992486,Peaceful Pieces: Poems and Quilts About Peace,979
3280203,All-American Poem,2557
16056830,La Odisea,20886
50507,The Night Torn Mad With Footsteps,21140
50502,The Flowers of Evil & Paris Spleen,2905
30075802,The Princess Saves Herself in this One,85
527497,"Homer: Iliad I, Books 1-12 (Loeb Classical Library, #170)",17150
10747530,downloadhelveticaforfree.com,6123
4666438,Earth Inferno,1214
519112,The Melancholy Death of Oyster Boy and Other Stories,188
19346392,Fifteen Poems of Anna Akhmatova,5363
6114543,على مرفأ الأيام,466
295771,The Revenger's Tragedy,639
2208200,Alone,4244
150238,77 Dream Songs,23962
16234581,The Fabliaux,327
536387,The Flowers of Evil,2865
536386,"Selected Poems, 1956-1968",19192
197672,Sleeping on the Wing: An Anthology of Modern Poetry with Essays on Reading and Writing,10778
17893402,Voyager: The Art of Pure Awareness,14001
146465,حدیثِ بی قراریِ ماهان,16064
146464,گزیده ی اشعار شاملو,16052
146467,ابراهیم در آتش,13331
146466,آیدا: درخت و خنجر و خاطره,16071
5865772,كتاب الحب,5591
3009984,Zong!,11905
25213802,Üzgün Kediler Gazeli,9419
778356,Poetry for Young People: Edgar Allan Poe,8885
131030,Horse Latitudes,26084
108165,Shakespeare's Sonnets  Poems,17892
1113532,"Stumble, Gorgeous",12093
1578807,Drag,13489
444961,Cuatro cuartetos,13354
16097881,كنت أود الاحتفاظ بك,3543
1274321,Frida: Viva La Vida! Long Live Life!,17137
29915476,"Smear Jelly, Dreaming a goo Daughter, & Time travel and friendship",21626
838074,Where the Sidewalk Ends,23586
10787311,জীবনানন্দ দাশের শ্রেষ্ঠ কবিতা,19568
22028712,أوبة الهرطيق,9289
3390343,ديوان بدر شاكر السياب: الأعمال الشعرية الكاملة - المجلد الأول,15019
31945135,A Place Called No Homeland,3974
24022498,Things To Shout Out Loud At Parties,2850
6657685,راز عشق,3868
2078239,Keeping the Night Watch,4563
60319,Poetry for Young People: Edna St. Vincent Millay,8881
24317362,نقوش على سطح ماء,3639
1063669,Selected Poems,927
3091363,City of Corners,12908
99713,A Coney Island of the Mind,229
25310356,We Come Apart,4848
12556345,Liian lyhyt hame: kertomuksia keittiöstä: laululyriikkaa,7875
193616,Journey to the Lord of Power: A Sufi Manual on Retreat,10566
759914,The Book of Disquiet,18585
17075626,Teeth: Poems 2006–2011,10147
17075628,Water Damage,10142
30521948,Warsan vs Melancholy,598
313516,"Lewis Carroll: The Complete, Fully Illustrated Works",1992
10310790,إذا كنت نائما في مركب نوح,14909
28923793,Every Love Story Is an Apocalypse Story,2556
1732388,The Baghdad Blues,3942
6488233,Ash Wednesday,7253
138165,"Poetry, Drama and Prose",19251
138167,The Tower,19249
138168,Yeats: The Man and the Masks,7536
18192937,On the Nature of the Universe,22083
24874339,The Wife of Bath,19301
250968,Nice Hat. Thanks.,16640
6683553,"Borrowed Names: Poems About Laura Ingalls Wilder, Madam C.J. Walker, Marie Curie, and Their Daughters",2463
21310547,Bridal Ballad,10929
428815,No Man's Land,5916
1454446,خطاب به پروانه ها و چرا من دیگر شاعر نیمایی نیستم,13296
64891,Jaguar of Sweet Laughter: New and Selected Poems,12188
3390993,الديوان,6456
11216866,So You Know It's Me,18687
10997557,The Conference of the Birds,542
44177,Among the Believers,1487
44178,Raising the Dead,21
871728,The Heart Aroused: Poetry and the Preservation of the Soul in Corporate America,3073
13722328,The Weight of Water,10196
33208115,Love Her Wild: Poems,4292
17186498,Poems,18589
22050730,حالة حصار,26156
1329124,Good News About the Earth,12000
5865781,The Rose Metal Press Field Guide to Prose Poetry: Contemporary Poets in Discussion and Practice,2188
32801840,"My Life, My Body",11120
463425,Edgar Allan Poe: Poems and Poetics,7405
463423,The Unabridged Edgar Allan Poe,312
5071682,Word Comix,19078
416526,Miyazawa Kenji: Selections,23513
427696,Winter Stars,13161
206455,Collected Poems,18707
554520,The New Oxford Book of Irish Verse,12413
1032137,"Johnny Panic and the Bible of Dreams: Short Stories, Prose, and Diary Excerpts",10758
18804350,Vánoce jednoho kluka z Walesu,8852
6549,", said the shotgun to the head.",3019
2318001,Sing Mother Goose,1027
13611005,Words Can Help,26142
21417303,Brown Girl Dreaming,15551
108119,Final Harvest: Emily Dickinson's Poems,10344
139781,Twentieth Century Pleasures: Prose on Poetry,7289
144611,Campos de Castilla,6633
2852230,Quintana de Bolso - Rua dos Cataventos & outros poemas,2789
6163940,New Selected Poems,11911
2972983,Dancing the Dream,10543
1856297,Hero and Leander,5856
864168,The Pushcart Prize XXXI: Best of the Small Presses (2007 Edition),12001
11443,Where Water Comes Together with Other Water: Poems,23532
11442,"Fires: Essays, Poems, Stories",2295
11445,A New Path to the Waterfall,2294
67381,The Rumi Collection,3914
67380,"The Forbidden Rumi: The Suppressed Poems of Rumi on Love, Heresy, and Intoxication",3906
67385,Say I Am You: Poetry Interspersed with Stories of Rumi and Shams,3898
67384,The Glance: Songs of Soul-Meeting,3915
67387,Rumi: Voice of Longing,3884
196520,The Tunnel: Selected Poems,2201
224055,The Metaphysician in the Dark,8125
2989432,The Bells,2026
8684592,Erbain: Kırk Yılın Şiirleri,13926
6501231,جوابات حراجي القط,2364
13237218,On the Spectrum of Possible Deaths,7765
26024152,بيت,19396
30264577,Saris and a Single Malt,26800
15250934,Esteparia,10247
899832,Death of a Naturalist,20614
14288172,هي أغنية، هي أغنية,198
303928,A Map to the Next World: Poems and Tales,4677
29750405,This Accident of Being Lost: Songs and Stories,6496
18085335,Alone with Other People,14173
5805902,The Poem's Heartbeat: A Manual of Prosody,1737
10599490,Wait,2162
23494039,Voyage (The Poetic Underground #2),27401
3348592,The Cosmopolitan,9059
20614795,نصف وجه بلا ملامح,17631
16720631,يد واحدة ووحيدة,10491
996780,Sin: Selected Poems,7182
125202,Wallace Stevens: The Poems of Our Climate,7272
9694359,Due punti,14064
5633233,"This Nest, Swift Passerine",2106
334595,Please Bury Me in the Library,15090
99436,Mountains and Rivers Without End,23045
99435,The Back Country,23051
32810,The Divine Comedy II: Purgatory,19354
32816,The Canterbury Tales: Fifteen Tales and the General Prologue,8138
32815,The Canterbury Tales,12122
32814,The Canterbury Tales,7464
7925719,Поезия. Публицистика,1425
896422,Meghaduta Of Kalidasa,1183
1181351,Boris Godunov,7484
358711,At The Sky's Edge: Poems 1991-1996,7672
7606878,الاجنحة المتكسرة,1499
30630152,Your Soul is a River,2625
729036,English Victorian Poetry: An Anthology,19273
22001018,Contraband of Hoopoe,12394
197053,You Will Hear Thunder,3627
5998868,She Had Some Horses: Poems,17713
13495103,Anatomy Courses,14688
655836,Auguries of Innocence,9250
427695,Elegy,18716
804097,Atlas,1907
327750,سه دفتر,13307
683106,The Gay Science: with a Prelude in Rhymes and an Appendix of Songs,22984
871022,The Cow,16726
30231786,Conflict Resolution for Holy Beings: Poems,24627
13075661,Uselysses,16744
308977,Poetry for Young People: William Butler Yeats,7235
6672737,Sonnets,18546
528256,"Centering in Pottery, Poetry, and the Person",21038
870237,Notebook of Roses and Civilization,16983
22750676,چله‌ی تاک,4140
7940022,بعيدًا.. إلى السماء أقرب,1582
130550,The Butterfly's Burden,150
80258,Seven Dada Manifestos and Lampisteries,908
80259,Approximate Man and Other Writings,12766
97988,Body of Life: Poems,18814
16055445,Mysterious Acts by My People,24281
8961566,"I Was Born There, I Was Born Here",6057
108037,Complete Illustrated Lewis Carroll,5323
201222,Wild Geese,109
1011761,Museum of Bone and Water,16982
10896181,The Raven and Other Poems,869
609520,Decadent Poetry from Wilde to Naidu,5006
139782,Into The Garden: A Wedding Anthology: Poetry and Prose on Love and Marriage,6556
139780,Field Guide,7056
139786,Time and Materials,2541
139785,Sun Under Wood,7037
139788,Human Wishes,4676
1183398,Im Nobody Who Are You,26988
11138206,Shakespeare's Sonnets,1671
6715384,Beyond the Bones,10148
91001,The Battlefield Where the Moon Says I Love You,16544
34146688,Calling a Wolf a Wolf,2525
1195778,How to Paint Sunlight: Lyric Poems & Others (1997-2000),7051
379011,Matadora,23618
1697353,Aku Ingin Jadi Peluru,23125
18106830,April Snow,2575
10777265,وعل في الغابة,14779
165863,Lizzie Borden in Love: Poems in Women's Voices,15741
17316562,Imagining Alexandria,127
22445266,Réquiem por Lolita,8229
6138016,عيناك قدري,464
9326568,A Primer About the Flag,813
824619,Bad Boats,2059
8218765,لن,9275
6124408,ناقص حتة,3951
67388,Signs of the Unseen: The Discourses of Jalaluddin Rumi,10542
11806078,Releasing the Days,10719
148038,Poems and Fragments,7438
13748222,The Princeton Encyclopedia of Poetry and Poetics,6901
6270484,Theogony And Works And Days,25535
13330862,Poemas Saturnianos e Outros,1229
1298167,"The Phoenix Gone, the Terrace Empty",4695
752713,The Seven Against Thebes,3751
7543947,God Damsel,6170
8411631,Won-Ton: A Cat Tale Told in Haiku,8983
643080,Poetry of Arab Women: A Contemporary Anthology,4706
3006682,"Hyperion, or The Hermit in Greece",2902
46983,Les Fleurs du Mal,18947
6262458,A Curious Collection of Cats,8897
333310,Collected Poems in English and French,17098
23269885,Лирика,12980
9246621,Beautiful Losers (Independent Banned Books series #10),3240
507487,I Heard It from Alice Zucchini: Poems About the Garden,8877
669805,The Throne of Labdacus: A Poem,7676
29551278,Hey Black Child,22611
935006,The Oxford Anthology of English Literature: Vol 2: The Literature of Renaissance England,15881
7786410,Sevgilerde,12484
6037293,رنة الإبرة,14751
661522,Primero sueño y Otros Poemas,14471
6037299,قصائد الرصيف,21009
12547443,Tulevaisuuden varjo,7857
30971752,Gone Camping: A Novel in Verse,17692
16241164,The Bhagavad Gita: A New Translation,7245
22593508,Skylight,14554
7883903,The French Exit,8397
22505187,If Reality Doesn't Work Out,17353
12964215,"Syzygy, Beauty: An Essay",18753
5146824,ديوان ابن الفارض,1491
6558041,أنا رجل واحد وأنت قبيلة من النساء,11310
145107,Literary Essays of Ezra Pound,8130
6054150,كراكيب الكلام,7739
902746,The Seer,17010
23368516,Bugle,8358
111803,Partly Cloudy: Poems of Love and Longing,24586
1057737,Origami Bridges: Poems of Psychoanalysis and Fire,12185
6296080,The Collected Poetry of Robert E. Howard,9712
44830,The Portable James Joyce,1249
5961,The Complete Nonsense of Edward Lear,13519
27775468,فقه الحب,3958
1219085,Vertigo,2208
957073,Fables for Our Time and Famous Poems Illustrated,3014
25005171,The Best American Poetry 2015 (The Best American Poetry series),11838
380861,1969,11257
601188,La Ilíada,13793
435010,Song of Lawino & Song of Ocol,22758
